timestep,q_value_mean,q_value_std,q_value_max,q_value_min,td_error_mean,td_error_std,loss,exploration_rate,learning_rate,episode_reward_mean,episode_length_mean,success_rate,collision_rate
233000,3.6193912029266357,0.24449361860752106,4.16758918762207,2.731079339981079,0.08512619882822037,1.0095558166503906,0.0003946504439227283,0.26216983333333355,0.0002,16.63910677,238.24,0.01,0.0
234000,3.6376566886901855,0.2525753974914551,4.133345603942871,2.6175801753997803,0.020282011479139328,0.02545408345758915,0.00032434193417429924,0.25900316666666645,0.0002,16.6093083,237.32,0.0,0.0
235000,3.6367459297180176,0.26069438457489014,4.304758071899414,2.5897161960601807,0.08419748395681381,1.0073550939559937,0.12346945703029633,0.25583650000000013,0.0002,16.602083049999997,234.23,0.01,0.0
236000,3.654405355453491,0.2568860352039337,4.313181400299072,2.4672417640686035,0.017558641731739044,0.021778635680675507,0.00033232520218007267,0.2526698333333335,0.0002,15.582225160000002,227.31,0.0,0.0
237000,3.6645562648773193,0.23485542833805084,4.178484916687012,2.563218593597412,0.02471296861767769,0.02741982601583004,0.00040056617581285536,0.24950316666666672,0.0002,16.05053273,228.53,0.0,0.0
238000,3.6786129474639893,0.27385833859443665,4.251809120178223,2.547025203704834,0.024151304736733437,0.027321530506014824,0.0008655803394503891,0.24633650000000018,0.0002,16.080958929999998,228.32,0.01,0.0
239000,3.6912167072296143,0.2635241150856018,4.126187801361084,2.0159432888031006,0.0279798973351717,0.025194436311721802,0.00037171714939177036,0.24316983333333353,0.0002,15.65353821,226.55,0.0,0.0
240000,3.693631410598755,0.27166780829429626,4.210826396942139,2.624986410140991,0.024019785225391388,0.02041703835129738,0.0004780575109180063,0.24000316666666677,0.0002,16.24822379,229.91,0.0,0.0
241000,3.683032512664795,0.26955151557922363,4.34719705581665,2.215653657913208,0.022287607192993164,0.026635749265551567,0.000525869894772768,0.23683650000000012,0.0002,15.311714340000002,228.92,0.0,0.01
242000,3.653818368911743,0.30145612359046936,4.288492202758789,2.367724895477295,0.023419875651597977,0.02831728756427765,0.0007032069843262434,0.23366983333333347,0.0002,15.321393420000001,227.55,0.01,0.0
243000,3.694124937057495,0.22696208953857422,4.356890678405762,2.478658676147461,0.1515652984380722,1.421708106994629,0.2135457545518875,0.23050316666666681,0.0002,16.32385342,230.89,0.01,0.0
244000,3.6879565715789795,0.27470874786376953,4.354823589324951,2.598811388015747,0.022406943142414093,0.026508497074246407,0.0006239681970328093,0.22733650000000016,0.0002,16.33193014,230.63,0.0,0.0
245000,3.6721484661102295,0.29692932963371277,4.254448890686035,2.2935502529144287,0.02681732550263405,0.027321161702275276,0.2161940485239029,0.2241698333333334,0.0002,16.33189244,245.45,0.0,0.0
246000,3.6793251037597656,0.2838536202907562,4.445054054260254,2.5288243293762207,0.1314903199672699,1.7835675477981567,0.0006722093094140291,0.22100316666666675,0.0002,16.30149899,243.28,0.01,0.0
247000,3.695493459701538,0.2889768183231354,4.369880676269531,2.5768234729766846,0.022799648344516754,0.03000841848552227,0.0005492943455465138,0.2178365000000001,0.0002,16.765143769999998,242.02,0.0,0.0
248000,3.703310251235962,0.2909175753593445,4.387951850891113,2.4133102893829346,0.08685450255870819,1.0022763013839722,0.000592138385400176,0.21466983333333345,0.0002,18.191924919999998,235.43,0.01,0.0
249000,3.677637815475464,0.2954401671886444,4.34494161605835,2.5875372886657715,0.02440568245947361,0.021627988666296005,0.0006333249621093273,0.2115031666666668,0.0002,19.17268246,236.22,0.01,0.0
250000,3.722569704055786,0.2964717149734497,4.391098976135254,2.3827738761901855,0.08930352330207825,1.0047190189361572,0.0010292379884049296,0.20833650000000015,0.0002,18.620517550000002,235.8,0.0,0.01
251000,3.7196145057678223,0.2978062629699707,4.362245082855225,2.5795276165008545,0.08570987731218338,0.9939575791358948,0.12224073708057404,0.20516983333333338,0.0002,19.570391799999996,231.45,0.0,0.0
252000,3.77020525932312,0.28315988183021545,4.396653175354004,2.4879260063171387,0.02847491204738617,0.026469822973012924,0.24362501502037048,0.20200316666666673,0.0002,19.57812027,233.69,0.0,0.0
253000,3.7707231044769287,0.27127620577812195,4.424174785614014,2.569349527359009,0.08618971705436707,0.9904058575630188,0.00047559558879584074,0.19883650000000008,0.0002,19.59205755,205.21,0.0,0.0
254000,3.801800489425659,0.2954182028770447,4.421295166015625,2.539689302444458,0.0255545973777771,0.028500959277153015,0.12205011397600174,0.19566983333333343,0.0002,20.085540119999997,206.26,0.0,0.0
255000,3.7501423358917236,0.2913951277732849,4.401576042175293,2.6393821239471436,0.024081986397504807,0.025507552549242973,0.00042078731348738074,0.19250316666666678,0.0002,19.62783115,204.49,0.01,0.0
256000,3.7799313068389893,0.28544703125953674,4.457577705383301,2.5782783031463623,0.15229178965091705,1.4249036312103271,0.1211603507399559,0.18933650000000002,0.0002,19.65347763,206.43,0.01,0.0
257000,3.815425395965576,0.264099657535553,4.334958076477051,2.612175226211548,0.08644217997789383,0.9942223429679871,0.0005549982888624072,0.18616983333333337,0.0002,20.13753414,205.91,0.01,0.0
258000,3.821665048599243,0.2625860869884491,4.372098445892334,2.576097249984741,0.14713144302368164,1.425960659980774,0.0005183126777410507,0.18300316666666683,0.0002,19.65427518,203.82,0.0,0.0
259000,3.8047280311584473,0.3070768415927887,4.321267127990723,2.626329183578491,0.027267077937722206,0.033227112144231796,0.12374555319547653,0.17983650000000007,0.0002,19.655715490000002,205.25,0.01,0.0
260000,3.7547688484191895,0.31485453248023987,4.457747936248779,2.5763821601867676,0.02576788142323494,0.026740463450551033,0.0006196474423632026,0.17666983333333341,0.0002,20.09402331,206.09,0.01,0.0
261000,3.713691473007202,0.344694048166275,4.484971523284912,2.5278995037078857,0.025155607610940933,0.026167141273617744,0.24541392922401428,0.17350316666666676,0.0002,20.570305200000004,207.46,0.01,0.0
262000,3.78491473197937,0.2999592125415802,4.58782434463501,2.5104739665985107,0.08804937452077866,0.9991123676300049,0.0006305631250143051,0.1703365,0.0002,20.57204232,209.72,0.0,0.0
263000,3.8034799098968506,0.2938093841075897,4.353027820587158,2.6724767684936523,0.08494164049625397,1.00676429271698,0.12438490986824036,0.16716983333333346,0.0002,21.52660199,212.6,0.01,0.0
264000,3.7584214210510254,0.32218924164772034,4.5226030349731445,2.560336112976074,0.02263377234339714,0.047266885638237,0.0008502029231749475,0.1640031666666667,0.0002,20.990876049999997,209.91,0.01,0.0
265000,3.7596640586853027,0.3073231279850006,4.532381057739258,2.6971614360809326,0.019043270498514175,0.019437342882156372,0.12383490055799484,0.16083650000000005,0.0002,21.429488799999994,194.01,0.0,0.0
266000,3.7574198246002197,0.355588436126709,4.555083751678467,2.4933342933654785,0.08566819131374359,1.0090702772140503,0.0003049193765036762,0.1576698333333334,0.0002,21.02172885,196.37,0.01,0.0
267000,3.7952303886413574,0.31801900267601013,4.53216028213501,2.205960988998413,0.022911814972758293,0.02456364408135414,0.0005068553728051484,0.15450316666666664,0.0002,21.02637113,196.94,0.01,0.0
268000,3.7735555171966553,0.2902615964412689,4.335092067718506,2.566788911819458,0.08814973384141922,1.0338226556777954,0.0004992493777535856,0.15133649999999998,0.0002,21.057037830000002,198.32,0.0,0.0
269000,3.767805337905884,0.31571176648139954,4.338928699493408,2.503864288330078,0.024217374622821808,0.02786530926823616,0.0004765923658851534,0.14816983333333333,0.0002,19.617931060000004,204.33,0.0,0.0
270000,3.8187522888183594,0.26596012711524963,4.4161224365234375,2.615957498550415,0.02519577369093895,0.03196484223008156,0.0006040489533916116,0.1450031666666668,0.0002,19.602174330000004,204.53,0.0,0.0
271000,3.7595863342285156,0.30495715141296387,4.372802257537842,2.7684123516082764,0.13798460364341736,1.7487279176712036,0.0008828455465845764,0.14183650000000014,0.0002,20.07059989,199.98,0.0,0.0
272000,3.7845113277435303,0.3074098527431488,4.446165084838867,2.385350465774536,0.02788851037621498,0.033451564610004425,0.3387976288795471,0.13866983333333338,0.0002,20.07059989,199.98,0.0,0.0
273000,3.7589938640594482,0.3317457437515259,4.384047508239746,2.612854242324829,0.2796255946159363,1.9885283708572388,0.001220554462634027,0.13550316666666673,0.0002,19.57100736,207.28,0.01,0.0
274000,3.7384140491485596,0.3408271074295044,4.599663734436035,2.1841061115264893,0.08748448640108109,0.9841018915176392,0.1241607666015625,0.13233650000000008,0.0002,20.50332977,207.62,0.01,0.0
275000,3.8249194622039795,0.29246988892555237,4.404135704040527,2.6209330558776855,0.025073852390050888,0.025887606665492058,0.12128960341215134,0.12916983333333332,0.0002,20.9973936,208.76,0.01,0.0
276000,3.821899890899658,0.2784886360168457,4.382022857666016,2.5173277854919434,0.15380242466926575,1.4135370254516602,0.123865507543087,0.12600316666666667,0.0002,20.54991413,208.32,0.01,0.0
277000,3.8166489601135254,0.2966858744621277,4.664283275604248,2.773141384124756,0.2560698986053467,2.23248553276062,0,0.12283650000000002,0.0002,20.971706209999997,208.53,0.01,0.0
278000,3.8346951007843018,0.26939651370048523,4.433347702026367,2.7671170234680176,0.08566362410783768,0.9813554883003235,0.0008123550214804709,0.11966983333333325,0.0002,20.972825750000002,210.75,0.0,0.0
279000,3.824380397796631,0.31451746821403503,4.315248012542725,2.572754144668579,0.08535550534725189,0.9891431927680969,0.000505909207277,0.1165031666666666,0.0002,20.974954610000005,212.78,0.0,0.0
