timestep,q_value_mean,q_value_std,q_value_max,q_value_min,td_error_mean,td_error_std,buffer_size,exploration_rate,learning_rate,loss
110000,4.222657203674316,0.34859463572502136,4.888580322265625,2.864107847213745,0.020651942119002342,0.07174261659383774,109999,0.7305024500000001,0.0002,0.0018575123540358618
111000,4.233379364013672,0.3181341886520386,4.921665191650391,2.941925525665283,0.019505653530359268,0.023669647052884102,110999,0.7280524500000001,0.0002,0.07567840175761376
112000,4.201546669006348,0.3050056993961334,5.051435470581055,2.9292244911193848,0.02108657732605934,0.07346120476722717,111999,0.7256024500000001,0.0002,0.0002977899421239272
113000,4.260136127471924,0.33164867758750916,4.962031364440918,2.8789587020874023,0.016439147293567657,0.025681156665086746,112999,0.7231524500000002,0.0002,0.0009822150532272644
114000,4.359724044799805,0.3714786171913147,5.20883846282959,3.1410653591156006,0.029859069734811783,0.07711384445428848,113999,0.7207024500000001,0.0002,0.00037493087438633665
115000,4.375107765197754,0.310271292924881,5.071202278137207,3.132337808609009,0.013438677415251732,0.022301016375422478,114999,0.7182524500000002,0.0002,0.0025459036114625633
116000,4.385249614715576,0.28386786580085754,5.151876449584961,3.7395477294921875,0.17531991004943848,1.7933051586151123,115999,0.7158024500000001,0.0002,0.0004344765475252643
117000,4.337960243225098,0.31256377696990967,5.058775424957275,3.065103530883789,0.01636645756661892,0.02896854840219021,116999,0.7133524500000001,0.0002,0.0015102673351066187
118000,4.385268211364746,0.34086570143699646,5.376530170440674,3.2013192176818848,0.019116416573524475,0.02620600163936615,117999,0.7109024500000001,0.0002,0.07701542181894183
119000,4.467494487762451,0.3341488540172577,5.418374061584473,3.423867702484131,0.02350110001862049,0.02318619005382061,118999,0.7084524500000001,0.0002,0.00042150847730226815
120000,4.541018962860107,0.34335872530937195,5.491830825805664,3.8527677059173584,0.021575288847088814,0.025550151243805885,119999,0.7060024500000002,0.0002,0.07812803640263155
121000,4.540248870849609,0.33293285965919495,5.278023719787598,3.1927688121795654,0.017550218850374222,0.026938263326883316,120999,0.7035524500000001,0.0002,0.0004718512645922601
122000,4.605241298675537,0.3202593922615051,5.542840003967285,3.816399335861206,0.013598594814538956,0.021406864747405052,121999,0.70110245,0.0002,0.00027584368945099413
123000,4.585048675537109,0.34662917256355286,5.430057048797607,3.3417415618896484,0.018063265830278397,0.028231827542185783,122999,0.6986524500000001,0.0002,0.001889782040962018
124000,4.57197380065918,0.3306901454925537,5.540076732635498,3.8360047340393066,0.026316165924072266,0.1005476787686348,123999,0.6962024500000001,0.0002,0.07759383867960423
125000,4.601004123687744,0.3430342674255371,5.579063415527344,3.3064708709716797,0.02171294391155243,0.03336091339588165,124999,0.6937524500000001,0.0002,0.07833640853641555
126000,4.560980796813965,0.3689941465854645,5.650482654571533,3.3663346767425537,0.1713630110025406,1.7653495073318481,125999,0.6913024500000001,0.0002,0.00036859078682027757
127000,4.642332553863525,0.3913530707359314,5.800875186920166,3.3840219974517822,0.017833853140473366,0.02623925544321537,126999,0.6888524500000001,0.0002,0.00031454591953661293
128000,4.679495334625244,0.38662970066070557,5.656837463378906,3.3948440551757812,0.01950252614915371,0.06210876628756523,127999,0.6864024500000001,0.0002,0.07446625459124334
129000,4.721343994140625,0.38609692454338074,5.8781232833862305,3.3898093700408936,0.1710566282272339,1.7560499906539917,128999,0.68395245,0.0002,0.06319641816662624
130000,4.666487693786621,0.3852556347846985,5.659575462341309,3.538055658340454,0.027544716373085976,0.08788681775331497,129999,0.6815024500000001,0.0002,0.0014102898421697319
131000,4.673490524291992,0.39851027727127075,5.615705966949463,3.4209585189819336,0.019917309284210205,0.035322438925504684,130999,0.6790524500000001,0.0002,0.0029981419793330133
132000,4.7608489990234375,0.33041027188301086,5.498632907867432,3.8901619911193848,0.01891995780169964,0.03141898661851883,131999,0.6766024500000001,0.0002,0.0002663305349415168
133000,4.77650785446167,0.3563865125179291,5.7492852210998535,3.7498116493225098,0.3347865343093872,2.489041566848755,132999,0.67415245,0.0002,0.062414595508016646
134000,4.764638423919678,0.35434144735336304,5.700968265533447,3.9606237411499023,0.015967216342687607,0.02051171474158764,133999,0.6717024500000001,0.0002,0.0004582709225360304
135000,4.7471184730529785,0.37866127490997314,5.705536365509033,3.4362683296203613,0.018819298595190048,0.03374062851071358,134999,0.6692524500000001,0.0002,0.15309688658453524
136000,4.7874298095703125,0.4118610620498657,5.978344440460205,3.977618932723999,0.015259888023138046,0.021112795919179916,135999,0.66680245,0.0002,0.07696236995980144
137000,4.862462997436523,0.41761723160743713,5.944875240325928,3.53861927986145,0.01885310374200344,0.027453212067484856,136999,0.6643524500000001,0.0002,0.0004299528372939676
138000,4.75587797164917,0.347947359085083,5.624002933502197,3.611402988433838,0.32752954959869385,2.4828364849090576,137999,0.66190245,0.0002,0.0005603948229691014
139000,4.885205268859863,0.3403398394584656,5.938893795013428,3.95595645904541,0.022652655839920044,0.029555413872003555,138999,0.6594524500000001,0.0002,0.07532010698923841
140000,4.776544094085693,0.40358927845954895,5.777974605560303,3.595062255859375,0.023922035470604897,0.09954485297203064,139999,0.65700245,0.0002,0.07893038401380181
141000,4.880767822265625,0.4168386161327362,5.926318168640137,3.37001895904541,0.019221322610974312,0.03097543679177761,140999,0.6545524500000001,0.0002,0.0006988979002926499
142000,4.8863205909729,0.37532857060432434,5.895532131195068,3.650150775909424,0.02411993406713009,0.03218710422515869,141999,0.6521024500000001,0.0002,0.1521259807050228
143000,4.914541244506836,0.43408024311065674,5.8270263671875,3.462343454360962,0.022233527153730392,0.035100795328617096,142999,0.64965245,0.0002,0.0004406308871693909
144000,4.858554840087891,0.406644731760025,5.901780128479004,3.467895269393921,0.018244897946715355,0.031271301209926605,143999,0.64720245,0.0002,0.00027644907822832465
145000,4.910240173339844,0.44205307960510254,5.913333892822266,3.5039658546447754,0.02023482136428356,0.026303578168153763,144999,0.64475245,0.0002,0.003388796525541693
146000,4.904595375061035,0.40610072016716003,5.926338195800781,4.089062213897705,0.019055068492889404,0.029163595288991928,145999,0.6423024500000001,0.0002,0.1515419685310917
147000,4.951144695281982,0.40182462334632874,5.859741687774658,3.9925429821014404,0.01630309596657753,0.025457391515374184,146999,0.63985245,0.0002,0.07661187063786201
148000,4.976779460906982,0.4010113775730133,6.049576759338379,4.190174102783203,0.0353645458817482,0.12835748493671417,147999,0.6374024500000001,0.0002,0.07660982705419883
149000,5.038056373596191,0.4327058494091034,6.044399738311768,3.5414586067199707,0.014397049322724342,0.02501053363084793,148999,0.63495245,0.0002,0.0006340491818264127
150000,4.924158573150635,0.38349485397338867,6.029921054840088,3.8111143112182617,0.014871479943394661,0.02180366963148117,149999,0.63250245,0.0002,0.003807784931268543
151000,5.083013534545898,0.4150845408439636,6.210236549377441,3.8841195106506348,0.021959863603115082,0.03254741430282593,150999,0.63005245,0.0002,0.003547672022250481
152000,5.083731651306152,0.4261101186275482,6.212834358215332,3.9077563285827637,0.021542681381106377,0.03168671205639839,151999,0.62760245,0.0002,0.0003447898488957435
153000,5.073092460632324,0.49560296535491943,6.419247150421143,3.879972219467163,0.02167995646595955,0.03396770358085632,152999,0.6251524500000001,0.0002,0.0006925119669176638
154000,5.1503472328186035,0.4149320423603058,6.260076522827148,3.8939740657806396,0.015137817710638046,0.030329175293445587,153999,0.62270245,0.0002,0.0003282891266280785
155000,5.150513648986816,0.43129032850265503,6.453766822814941,3.792205333709717,0.17167681455612183,1.6993417739868164,154999,0.62025245,0.0002,0.0005962300056125969
156000,5.076539039611816,0.4368453621864319,6.147394180297852,3.7914626598358154,0.027322789654135704,0.10572127252817154,155999,0.61780245,0.0002,0.006647108821198344
157000,5.078471660614014,0.3946670591831207,6.182755470275879,3.906200885772705,0.02025172859430313,0.02565750479698181,156999,0.61535245,0.0002,0.00030790834716754034
158000,5.127883434295654,0.4077925980091095,6.2496819496154785,3.8887102603912354,0.016631098464131355,0.022387724369764328,157999,0.61290245,0.0002,0.07950887409970164
159000,5.224279403686523,0.4888867437839508,6.386257648468018,3.8719499111175537,0.018108930438756943,0.023515434935688972,158999,0.61045245,0.0002,0.0002397862117504701
160000,5.0277323722839355,0.4031461477279663,6.361067771911621,4.0363287925720215,0.022271733731031418,0.028365910053253174,159999,0.60800245,0.0002,0.0005599887517746538
161000,5.231014251708984,0.459881454706192,6.491337299346924,4.342838764190674,0.17654651403427124,1.7662725448608398,160999,0.60555245,0.0002,0.006567995762452483
162000,5.213090419769287,0.48575082421302795,6.721764087677002,4.174319267272949,0.018422354012727737,0.033660028129816055,161999,0.60310245,0.0002,0.004942509782267734
163000,5.162440776824951,0.4592280387878418,6.1794939041137695,3.9557271003723145,0.015280140563845634,0.02443140372633934,162999,0.60065245,0.0002,0.07639421217754716
164000,5.150595664978027,0.4110853970050812,6.303630352020264,3.7090563774108887,0.016597982496023178,0.025775112211704254,163999,0.59820245,0.0002,0.0012771073961630464
165000,5.25520658493042,0.4845953583717346,6.589688301086426,3.9220356941223145,0.024092894047498703,0.03266339376568794,164999,0.59575245,0.0002,0.0005494151555467397
166000,5.303525447845459,0.4901462197303772,6.752283573150635,4.435642242431641,0.01930883899331093,0.020672466605901718,165999,0.5933024499999999,0.0002,0.0790449944906868
167000,5.250888347625732,0.44919800758361816,6.43247652053833,4.0238566398620605,0.02049887925386429,0.024875307455658913,166999,0.59085245,0.0002,0.0048063544381875545
168000,5.302778244018555,0.4607682526111603,6.635108947753906,4.334066390991211,0.042856939136981964,0.026804594323039055,167999,0.58840245,0.0002,0.49795084493234754
169000,5.356223106384277,0.5121052861213684,7.048943519592285,4.277472496032715,0.333026647567749,2.4886794090270996,168999,0.58595245,0.0002,0.0006974182397243567
170000,5.3157243728637695,0.5141586661338806,6.710598468780518,4.040597438812256,0.04554428532719612,0.19125477969646454,169999,0.58350245,0.0002,0.004910285766527522
171000,5.345782279968262,0.4929656684398651,6.569612503051758,3.9337317943573,0.018873678520321846,0.030605273321270943,170999,0.58105245,0.0002,0.08220892865210772
